"created_at","state","code","text"
"16","Wisconsin","WI","rt xfatima7 theswiftvoting ariastaylorswift 
im voting  red taylors version  favorite pop album   amas 
’m voting …"
"16","Illinois","IL","secretary  state race  washington state heats   ranked choice voting    ballot  give democrats cont… httpstcosaltlcxcfd"
"16","West Virginia","WV","rt therickydavila ’ll  voting blue  ballot  november  beyond   democracy will perish otherwise    💙✋"
"16","South Carolina","SC","rt onikamajestyy ’m voting  nicki minaj  favorite female hiphop artist   amas httpstcomymr43oarf"
"16","California","CA","rt btstrendingsong 🔥 im voting  btstwt  favorite pop duo  group amas"
"16","Alabama","AL","rt yenny1212 livlaughbts ’m voting  bts  favorite pop duo  group   amas 
2"
"16","Pennsylvania","PA","rt chuckcallesto breaking report  emergency complaint   filed  georgia election board alleging   dominion voting erro…"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcowgo2tt0dy0"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcop47gpyu270"
"16","Wisconsin","WI","rt whoisaurora last kiss im voting  red taylors version  favorite pop album   amas"
"16","Texas","TX","rt chuckcallesto breaking report  emergency complaint   filed  georgia election board alleging   dominion voting erro…"
"16","Maryland","MD","virgosgrooviest im voting  break  soul  favorite rampb song   amas"
"16","Arizona","AZ"," wont  voting  "
"16","Texas","TX","rt stylezpromo ’m voting      favorite pop song   amas

  competition   category      lead…"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstco6pf7huthkd"
"16","Florida","FL","pressedforbardi ’m voting  nicki minaj  favorite female hiphop artist   amas  

im voting  dove… httpstcoljbdtzu4cx"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstco3zyckzj5ui"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstco3ohhv6zwc2"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstco62eg5dlha4"
"16","Tennessee","TN","whoever gave tennessee 15 first place votes   newest ap poll correct voting"
"16","Massachusetts","MA","rt taylorswizzle14 category  artist   year 

🥇 taylor swift 2113k

🥈1083k

  voting  taylor swift  artist   year…"
"16","New York","NY","kirawontmiss1 onikaslegacy nickiminaj ’m voting nickiminaj  favorite female hiphop artist   amas"
"16","Florida","FL","rt lashaenicole2 seasonmaraj nickisicecube ’m voting  nicki minaj  favorite female hiphop artist   amas"
"16","North Carolina","NC","rt chimchimyoonie im voting  btstwt  favorite pop duo  group   amas"
"16","Texas","TX","rt kkukstudio im voting  btstwt  favorite pop duo  group   amas 🫵🏻💕"
"16","North Carolina","NC","rt fqlkloore niclandestine ’m voting    well taylors version  taylor swift  favorite music video   amas"
"16","New Jersey","NJ","rt harrypromote rt  reply

’m voting  harrys house  favorite pop album   amas httpstcoz7g3ro9bdx"
"16","California","CA","rt islandbarbzz ’m voting  nicki minaj  favorite female hiphop artist   amas   rewteet  vote httpstcon0wumqdzws"
"16","North Carolina","NC","rt mrscottlads ⚠️heads  🔹ia🔹ks🔹ri🔹tn
early voting begins wednesday oct 19th
make sure   registered  cant afford  sit …"
"16","New York","NY","keytomagicshop btstwt done voting 

 vote  btstwt  favorite pop duo  group  amas 2022"
"16","Mississippi","MS","freakumchanel hadleyamsterdam beyonce ’m voting  beyoncé  favorite female pop artist   amas2022"
"16","Arkansas","AR","rt almostdita rt  reply  vote 🏆

🗳 im voting  btstwt  favorite pop duo  group   amas httpstcojcuw0a2kky"
"16","Washington","WA","rt rahmdess27 army challenge  777 rtreply 🔥

im voting  btstwt  favorite pop duo  group amas"
"16","North Carolina","NC","twinkmess “ zodiac signs tier list   created  community voting    cumulative average rankings… httpstcoywgzxceyc3"
"16","California","CA","novabarbiie ’m voting  nicki minaj  favorite female hiphop artist   amas"
"16","Massachusetts","MA","rt michaelsteele “voting rights groups  previously asked  governor  extend  statewide voting registration deadline…desantis co…"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcoilqmeyjseq"
"16","Texas","TX","rt txedvote use  texas educators vote website’s research page  get ready  vote early voting starts oct 24 httpstcov1fgila6x…"
"16","Pennsylvania","PA","rt joshshapiropa elect  governor  ill establish automatic voter registration early inperson voting  protect  vote  mail…"
"16","Louisiana","LA","rt isellmpls yes inflations sucks however   worth voting   gop  will happily steal  social security  medicare  en…"
"16","Georgia","GA","shes still   😂😂😂 

  queer black woman  telling   husband  republican  voting   democr… httpstcolpqi7kjvju"
"16","Pennsylvania","PA","’m voting  nicki minaj  favorite female hiphop artist   amas"
"16","Illinois","IL","rt petrinamc 🔥😅🔥 
im voting bts btstwt  favorite pop duo  group   amas httpstcovktwjxtwcg"
"16","South Carolina","SC","rt district5eva early voting begins next monday 
vote early  vote hundley 
election day  november 8 join us   polls  …"
"16","North Carolina","NC","sentedcruz ted cruz 🤝 voting  bills   help   can tweet  

doesnt care  americans"
"16","New Jersey","NJ","rt btssomma armys double check  voting  gma

  hurry  vote please 🙏"
"16","California","CA","rt harrybrnews ’m voting harrys house  favorite pop album  amas  httpstcobj95kd7fso"
"16","Maryland","MD","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"16","Georgia","GA","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"16","California","CA","rt smoothazznupe ivyparkspr bday     

’m voting  beyoncé  favorite female rampb artist   amas"
"16","Alabama","AL","rt gugiekoo livlaughbts im voting  btstwt  favorite pop duo  group   amas"
"16","Connecticut","CT","rt yvrswiftie ’m voting  taylor swift  favorite female pop artist   amas httpstcotdphi0tncs"
"16","Florida","FL","rt claudiatenney  state  new york city politics includes  choice  voting  jerry nadler   independent candidate  ju…"
"16","California","CA","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"16","New York","NY","nmsupportt nickiminaj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"16","Arizona","AZ","rozschaefer thank   voting blue  tx   family  ft worth  plano  appreciate  🗳⚖️🇺🇸💙🌊🕊"
"16","North Dakota","ND","rt voting4truth americans believe voters decide elections

mtg   trump republican christian nationalist aka white supremacist  p…"
"16","Florida","FL","amasvotingtrack nickiminaj iamcardib theestallion latto glotheofficial ’m voting  megan thee stallion … httpstcoxfilmh4otf"
"16","California","CA","rt floridahive im voting  renaissance  favorite pop album   amas"
"16","Texas","TX","rt ronfilipkowski roger stone tells alex jones   video played   j6 committee   saying “ said fck  voting let’s ge…"
"16","California","CA","rt itsbtszone rt amp reply 

amarmy vote  gma ema
im voting  btstwt   favorite pop duo  group   amas"
"16","Idaho","ID","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"16","Virginia","VA","rt proudelephantus will   voting red  november"
"16","Arizona","AZ","rt marceelias  voted  critical voting rights legislation"
"16","Washington","WA","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"16","California","CA","rt cocominajz ’m voting  nicki minaj  favorite female hiphop artist   amas   keep voting‼️🚨 httpstcoh7ygjtnhgz"
"16","Wisconsin","WI","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"16","Arizona","AZ","rt ronfilipkowski roger stone tells alex jones   video played   j6 committee   saying “ said fck  voting let’s ge…"
"16","California","CA","rt taylorbold radiobeyonce chartreuse ’m voting  beyoncé  favorite female rampb artist   amas"
"16","California","CA","rt taylorbold beyonceaccess beyonce amas ’m voting  break  soul  favorite rampb song   amas"
"16","Mississippi","MS","rt xtaylorateitx votefortaylor31 im voting  taylor swift  favorite female pop artist   vmas"
"16","Georgia","GA","rt virgosgrooviest im voting  beyoncé  artist   year   amas        

rt  reply httpstcohlslvq2mqn"
"16","Mississippi","MS","rt miatpwk midnightsaviour ’m voting  taylor swift  artist   year   vmas 💚"
"16","Connecticut","CT","twinflame8912 cornelia street ’m voting  taylor swift  artist   year   amas"
"16","Louisiana","LA","rt michaelsteele “voting rights groups  previously asked  governor  extend  statewide voting registration deadline…desantis co…"
"16","Mississippi","MS","rt lunar0mar taylorswizzle14 ’m voting  taylor swift “red taylor’s version”  favorite pop album   amas"
"16","Mississippi","MS","rt wandanveers taylorswizzle14   voting  taylor swift  artist   year   amas"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstco6gwvlu6bz9"
"16","Louisiana","LA","rt beyzhive ’m voting  beyonce  favorite female pop artist amas

retweet will count   valid vote    can vote upto 2…"
"16","New York","NY","queenmarajesty ’m voting  azealia banks  favorite female hiphop artist   amas httpstco0715i1czg7"
"16","New York","NY","minajaccess ’m voting  nicki minaj  favorite female hiphop artist   amas"
"16","Texas","TX","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"16","Florida","FL","akistalli ’m voting  megan thee stallion  favorite female hiphop artist   amas queen latifah"
"16","California","CA","rt andre9481 beythestandard ’m voting  beyoncé  artist   year   amas httpstcoziuwtedlgf"
"16","New York","NY","rt theswiftvoting 🚨  need  increase  gap 

1 taylor  74k
2 hs  675k

im voting  red taylors version  favorite pop…"
"16","California","CA","rt johnnypatriot26  communists  heavy  twitter today  im throwing   bone great job  voting  far communist sheep http…"
"16","New Jersey","NJ","atllatto therealistty2 im voting  latto  new artist   year   amas"
"16","New York","NY","rt yoncevocals ’m voting  beyoncé  artist   year   amas 

reply  vote httpstcomvkx4pwpx8"
"16","Nevada","NV","nicrajthabarb gl6red illegalmentions barbroom latto nicki wit  big arms ’m voting  cardi amp latto … httpstcop1tneidbdh"
"16","Florida","FL","rt celebslovenicki rihanna unfollowed scratch  😂🤣😂🤣 omg ’s really sticking    island sista nickiminaj 😍♥️💕 ’m voting f…"
"16","Ohio","OH","rt victorvfoc tswiftftc im voting    well taylors version  taylor swift  favorite music video   amas"
"16","California","CA","rt jilevin look   maga supreme court  overturned  voting rights act  1965    gun control act  1968 –  clean air…"
"16","Tennessee","TN","im voting  taylor swift  artist   year   amas"
"16","California","CA","rt redbison fash desantis waived voting rules bc ian    gqp counties—excluded flooded dems gqp voters get extended registrat…"
"16","Mississippi","MS","rt antiheromood swifferupdates   voting  taylor swift  artist   year   amas"
"16","Mississippi","MS","rt astr0l0gyh03 swifferupdates im voting  taylor swift  artist   year   amas"
"16","Washington","WA","rt tonyhussein4 farright networks newsmax rupert murdoch’s fox news  oan may  found liable  cases brought  voting company domi…"
"16","Mississippi","MS","rt andand61902426 dovecharts ’m voting  dove cameron  new artist   year   amas"
"16","Mississippi","MS","rt likklemr dovecharts ’m voting  dove cameron  new artist   year   amas"
"16","Ohio","OH","ritajack21 timryan ohdems ’re    ’m emphasizing  importance  voting   way   ball… httpstcorspzjkxbv0"
"16","California","CA","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"16","Arizona","AZ","dcelestespencer  ask  voter   canvass   top issue 
1 democracyvoting rights
2 abortion … httpstco2b89d8zzfa"
"16","Indiana","IN","qgdaanitta im voting  anitta anitta  favorite female latin artist   amas quatro"
"16","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcoaongodk1gc"
